,report_year,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita,city,state,lat,lng,unemploymentRate
1847,2006,920548.0,3561.0,29.0,217.0,2285.0,1030.0,12.0,386.83,3.15,23.57,248.22,111.89,San Jose,CA,37.3012,-121.848,4.608333333333333
1848,2006,583772.0,4152.0,30.0,129.0,2326.0,1667.0,12.0,711.24,5.14,22.1,398.44,285.56,Seattle,WA,47.6211,-122.3244,4.608333333333333
1849,2006,346879.0,8605.0,129.0,337.0,4992.0,3147.0,12.0,2480.69,37.19,97.15,1439.12,907.23,St. Louis,MO,38.6359,-90.2451,4.608333333333333
1850,2006,331487.0,3839.0,25.0,133.0,2470.0,1211.0,12.0,1158.11,7.54,40.12,745.13,365.32,Tampa,FL,27.9945,-82.4447,4.608333333333333
1851,2006,535232.0,4580.0,51.0,294.0,2560.0,1675.0,12.0,855.7,9.53,54.93,478.3,312.95,Tucson,AZ,32.1541,-110.8787,4.608333333333333
1852,2006,385834.0,4816.0,53.0,289.0,3477.0,997.0,12.0,1248.21,13.74,74.9,901.16,258.4,Tulsa,OK,36.1283,-95.9042,4.608333333333333
1853,2006,442784.0,1255.0,19.0,116.0,444.0,676.0,12.0,283.43,4.29,26.2,100.27,152.67,Virginia Beach,VA,36.7335,-76.0435,4.608333333333333
1854,2006,581530.0,8408.0,169.0,182.0,4453.0,3604.0,12.0,1445.84,29.06,31.3,765.74,619.74,Washington,DC,38.9047,-77.0163,4.608333333333333
1855,2006,357372.0,3325.0,26.0,245.0,2534.0,520.0,12.0,930.4,7.28,68.56,709.07,145.51,Wichita,KS,37.6895,-97.3443,4.608333333333333
1856,2007,513124.0,5080.0,47.0,307.0,3287.0,1439.0,12.0,990.01,9.16,59.83,640.59,280.44,Albuquerque,NM,35.1054,-106.6465,4.616666666666667
1857,2007,372073.0,2588.0,13.0,156.0,1677.0,742.0,12.0,695.56,3.49,41.93,450.72,199.42,Arlington,TX,32.6998,-97.125,4.616666666666667
1858,2007,497290.0,8075.0,129.0,148.0,4221.0,3577.0,12.0,1623.8,25.94,29.76,848.8,719.3,Atlanta,GA,33.7628,-84.422,4.616666666666667
1859,2007,307621.0,1685.0,14.0,191.0,896.0,584.0,12.0,547.75,4.55,62.09,291.27,189.84,Aurora,CO,39.7083,-104.7237,4.616666666666667
1860,2007,716817.0,3871.0,30.0,328.0,2056.0,1457.0,12.0,540.03,4.19,45.76,286.82,203.26,Austin,TX,30.3005,-97.7522,4.616666666666667
1861,2007,624237.0,10182.0,282.0,146.0,5859.0,3895.0,12.0,1631.11,45.18,23.39,938.59,623.96,Baltimore,MD,39.3051,-76.6144,4.616666666666667
1862,2007,591855.0,6837.0,65.0,263.0,4267.0,2242.0,12.0,1155.18,10.98,44.44,720.95,378.81,Boston,MA,42.3188,-71.0852,4.616666666666667
1863,2007,273832.0,3490.0,54.0,164.0,1739.0,1533.0,12.0,1274.5,19.72,59.89,635.06,559.83,Buffalo,NY,42.9018,-78.8487,4.616666666666667
1864,2007,733291.0,7233.0,76.0,282.0,3684.0,3191.0,12.0,986.38,10.36,38.46,502.39,435.16,Charlotte,NC,35.2083,-80.8303,4.616666666666667
1865,2007,2824434.0,34936.0,443.0,1644.0,17424.0,15425.0,12.0,1236.92,15.68,58.21,616.9,546.13,Chicago,IL,41.8375,-87.6866,4.616666666666667
1866,2007,332388.0,3595.0,62.0,318.0,1253.0,1962.0,12.0,1081.57,18.65,95.67,376.97,590.27,Cincinnati,OH,39.1413,-84.506,4.616666666666667
1867,2007,439888.0,6460.0,90.0,385.0,1960.0,4025.0,12.0,1468.56,20.46,87.52,445.57,915.01,Cleveland,OH,41.4764,-81.6805,4.616666666666667
1868,2007,735981.0,6302.0,79.0,683.0,1685.0,3855.0,12.0,856.27,10.73,92.8,228.95,523.79,Columbus,OH,39.9862,-82.9855,4.616666666666667
1869,2007,1239104.0,13248.0,200.0,511.0,5315.0,7222.0,12.0,1069.16,16.14,41.24,428.94,582.84,Dallas,TX,32.7935,-96.7667,4.616666666666667
1870,2007,573387.0,3528.0,47.0,294.0,2148.0,1039.0,12.0,615.29,8.2,51.27,374.62,181.2,Denver,CO,39.762,-104.8758,4.616666666666667
1871,2007,860971.0,19690.0,392.0,335.0,12396.0,6567.0,12.0,2286.95,45.53,38.91,1439.77,762.74,Detroit,MI,42.3834,-83.1024,4.616666666666667
1872,2007,616029.0,2574.0,17.0,258.0,1827.0,472.0,12.0,417.84,2.76,41.88,296.58,76.62,El Paso,TX,31.8476,-106.43,4.616666666666667
1873,2007,670693.0,4477.0,58.0,336.0,2460.0,1623.0,12.0,667.52,8.65,50.1,366.78,241.99,Fort Worth,TX,32.7817,-97.3474,4.616666666666667
1874,2007,472170.0,3043.0,52.0,99.0,1788.0,1104.0,12.0,644.47,11.01,20.97,378.68,233.81,Fresno,CA,36.783,-119.7939,4.616666666666667
1875,2007,905903.0,2613.0,19.0,226.0,1425.0,943.0,12.0,288.44,2.1,24.95,157.3,104.1,Honolulu,HI,21.3294,-157.846,4.616666666666667
1876,2007,2169544.0,24564.0,351.0,694.0,12040.0,11479.0,12.0,1132.22,16.18,31.99,554.96,529.1,Houston,TX,29.786,-95.3885,4.616666666666667
1877,2007,797268.0,9841.0,114.0,505.0,5176.0,4046.0,12.0,1234.34,14.3,63.34,649.22,507.48,Indianapolis,IN,39.7771,-86.1458,4.616666666666667
1878,2007,797350.0,8146.0,123.0,249.0,4660.0,3114.0,12.0,1021.63,15.43,31.23,584.44,390.54,Jacksonville,FL,30.3322,-81.6749,4.616666666666667
1879,2007,447725.0,8380.0,90.0,467.0,5465.0,2358.0,12.0,1871.68,20.1,104.31,1220.62,526.66,Kansas City,MO,39.1238,-94.5541,4.616666666666667
1880,2007,1341156.0,13641.0,119.0,723.0,7548.0,5251.0,12.0,1017.11,8.87,53.91,562.8,391.53,Las Vegas,NV,36.2333,-115.2654,4.616666666666667
1881,2007,473959.0,3426.0,42.0,138.0,1740.0,1506.0,12.0,722.85,8.86,29.12,367.12,317.75,Long Beach,CA,33.7977,-118.167,4.616666666666667
1882,2007,3870487.0,27806.0,395.0,1004.0,12926.0,13481.0,12.0,718.41,10.21,25.94,333.96,348.3,Los Angeles,CA,34.1141,-118.4068,4.616666666666667
1883,2007,624030.0,4238.0,71.0,194.0,2063.0,1910.0,12.0,679.13,11.38,31.09,330.59,306.08,Louisville,KY,38.1663,-85.6485,4.616666666666667
1884,2007,669264.0,13065.0,131.0,450.0,7613.0,4871.0,12.0,1952.14,19.57,67.24,1137.52,727.81,Memphis,TN,35.1087,-89.9663,4.616666666666667
1885,2007,454576.0,2224.0,22.0,175.0,1407.0,620.0,12.0,489.25,4.84,38.5,309.52,136.39,Mesa,AZ,33.4015,-111.7178,4.616666666666667
1886,2007,410252.0,6119.0,78.0,57.0,3447.0,2537.0,12.0,1491.52,19.01,13.89,840.22,618.4,Miami,FL,25.784,-80.2101,4.616666666666667
1887,2007,572938.0,8057.0,105.0,236.0,4181.0,3535.0,12.0,1406.26,18.33,41.19,729.75,617.0,Milwaukee,WI,43.0642,-87.9675,4.616666666666667
1888,2007,371240.0,5580.0,47.0,452.0,2561.0,2520.0,12.0,1503.07,12.66,121.75,689.85,678.81,Minneapolis,MN,44.9635,-93.2678,4.616666666666667
1889,2007,564169.0,8513.0,73.0,290.0,5634.0,2516.0,12.0,1508.95,12.94,51.4,998.64,445.97,Nashville,TN,36.1715,-86.7842,4.616666666666667
1890,2007,220614.0,3451.0,209.0,115.0,1973.0,1154.0,12.0,1564.27,94.74,52.13,894.32,523.09,New Orleans,LA,30.0687,-89.9288,4.616666666666667
1891,2007,280158.0,2415.0,104.0,60.0,1147.0,1104.0,12.0,862.01,37.12,21.42,409.41,394.06,Newark,NJ,40.7245,-74.1725,4.616666666666667
1892,2007,396541.0,7605.0,120.0,299.0,3716.0,3470.0,12.0,1917.83,30.26,75.4,937.1,875.07,Oakland,CA,37.7904,-122.2166,4.616666666666667
1893,2007,542199.0,4612.0,58.0,326.0,2831.0,1397.0,12.0,850.61,10.7,60.13,522.13,257.65,Oklahoma City,OK,35.4676,-97.5136,4.616666666666667
1894,2007,431810.0,2578.0,42.0,189.0,1529.0,818.0,12.0,597.02,9.73,43.77,354.09,189.44,Omaha,NE,41.2627,-96.0529,4.616666666666667
1895,2007,224417.0,4269.0,39.0,162.0,2534.0,1534.0,12.0,1902.26,17.38,72.19,1129.15,683.55,Orlando,FL,28.4773,-81.337,4.616666666666667
1896,2007,1435533.0,21180.0,392.0,956.0,9574.0,10258.0,12.0,1475.41,27.31,66.6,666.93,714.58,Philadelphia,PA,40.0077,-75.1339,4.616666666666667
1897,2007,1541698.0,11158.0,212.0,509.0,5495.0,4942.0,12.0,723.75,13.75,33.02,356.43,320.56,Phoenix,AZ,33.5722,-112.0892,4.616666666666667
1898,2007,312179.0,3455.0,52.0,129.0,1678.0,1596.0,12.0,1106.74,16.66,41.32,537.51,511.25,Pittsburgh,PA,40.4397,-79.9763,4.616666666666667
1899,2007,538133.0,3701.0,22.0,280.0,2110.0,1289.0,12.0,687.75,4.09,52.03,392.1,239.53,Portland,OR,45.5371,-122.65,4.616666666666667
1900,2007,367120.0,2098.0,23.0,99.0,1141.0,835.0,12.0,571.48,6.26,26.97,310.8,227.45,Raleigh,NC,35.8324,-78.6429,4.616666666666667
1901,2007,460546.0,5128.0,44.0,194.0,2881.0,2009.0,12.0,1113.46,9.55,42.12,625.56,436.22,Sacramento,CA,38.5677,-121.4685,4.616666666666667
1902,2007,178449.0,1504.0,17.0,115.0,868.0,504.0,12.0,842.82,9.53,64.44,486.41,282.43,Salt Lake City,UT,40.7776,-111.9311,4.616666666666667
1903,2007,1316882.0,7327.0,122.0,635.0,4125.0,2445.0,12.0,556.39,9.26,48.22,313.24,185.67,San Antonio,TX,29.4632,-98.5238,4.616666666666667
1904,2007,1261196.0,6332.0,59.0,296.0,3882.0,2095.0,12.0,502.06,4.68,23.47,307.8,166.11,San Diego,CA,32.8313,-117.1222,4.616666666666667
1905,2007,733799.0,6414.0,100.0,125.0,2418.0,3771.0,12.0,874.08,13.63,17.03,329.52,513.9,San Francisco,CA,37.7558,-122.4449,4.616666666666667
1906,2007,934553.0,3759.0,33.0,217.0,2441.0,1068.0,12.0,402.22,3.53,23.22,261.19,114.28,San Jose,CA,37.3012,-121.848,4.616666666666667
1907,2007,585118.0,3667.0,24.0,90.0,2031.0,1522.0,12.0,626.71,4.1,15.38,347.11,260.12,Seattle,WA,47.6211,-122.3244,4.616666666666667
1908,2007,348197.0,7654.0,138.0,255.0,4500.0,2761.0,12.0,2198.18,39.63,73.23,1292.37,792.94,St. Louis,MO,38.6359,-90.2451,4.616666666666667
1909,2007,337220.0,3575.0,28.0,80.0,2262.0,1205.0,12.0,1060.14,8.3,23.72,670.78,357.33,Tampa,FL,27.9945,-82.4447,4.616666666666667
1910,2007,523299.0,4103.0,49.0,277.0,2345.0,1432.0,12.0,784.06,9.36,52.93,448.12,273.65,Tucson,AZ,32.1541,-110.8787,4.616666666666667
1911,2007,381469.0,4552.0,55.0,299.0,3175.0,1023.0,12.0,1193.28,14.42,78.38,832.31,268.17,Tulsa,OK,36.1283,-95.9042,4.616666666666667
1912,2007,435943.0,1084.0,16.0,85.0,431.0,552.0,12.0,248.66,3.67,19.5,98.87,126.62,Virginia Beach,VA,36.7335,-76.0435,4.616666666666667
1913,2007,588292.0,7924.0,181.0,192.0,3566.0,3985.0,12.0,1346.95,30.77,32.64,606.16,677.38,Washington,DC,38.9047,-77.0163,4.616666666666667
1914,2007,358294.0,3391.0,40.0,278.0,2516.0,557.0,12.0,946.43,11.16,77.59,702.22,155.46,Wichita,KS,37.6895,-97.3443,4.616666666666667
1915,2008,527464.0,4718.0,38.0,370.0,2960.0,1350.0,12.0,894.47,7.2,70.15,561.18,255.94,Albuquerque,NM,35.1054,-106.6465,5.799999999999999
1916,2008,375836.0,2262.0,23.0,141.0,1404.0,694.0,12.0,601.86,6.12,37.52,373.57,184.66,Arlington,TX,32.6998,-97.125,5.799999999999999
1917,2008,533016.0,7403.0,105.0,126.0,3864.0,3308.0,12.0,1388.89,19.7,23.64,724.93,620.62,Atlanta,GA,33.7628,-84.422,5.799999999999999
1918,2008,316323.0,1621.0,18.0,187.0,861.0,555.0,12.0,512.45,5.69,59.12,272.19,175.45,Aurora,CO,39.7083,-104.7237,5.799999999999999
1919,2008,753535.0,3935.0,23.0,273.0,2306.0,1333.0,12.0,522.21,3.05,36.23,306.02,176.9,Austin,TX,30.3005,-97.7522,5.799999999999999
1920,2008,634549.0,10080.0,234.0,137.0,5683.0,4026.0,12.0,1588.53,36.88,21.59,895.6,634.47,Baltimore,MD,39.3051,-76.6144,5.799999999999999
1921,2008,604465.0,6676.0,62.0,237.0,3979.0,2398.0,12.0,1104.45,10.26,39.21,658.27,396.71,Boston,MA,42.3188,-71.0852,5.799999999999999
1922,2008,270289.0,3716.0,37.0,174.0,1966.0,1539.0,12.0,1374.82,13.69,64.38,727.37,569.39,Buffalo,NY,42.9018,-78.8487,5.799999999999999
1923,2008,758769.0,7070.0,83.0,272.0,3731.0,2984.0,12.0,931.77,10.94,35.85,491.72,393.27,Charlotte,NC,35.2083,-80.8303,5.799999999999999
1924,2008,2829304.0,35789.0,510.0,1594.0,17032.0,16653.0,12.0,1264.94,18.03,56.34,601.99,588.59,Chicago,IL,41.8375,-87.6866,5.799999999999999
1925,2008,332608.0,4214.0,75.0,276.0,1444.0,2419.0,12.0,1266.96,22.55,82.98,434.14,727.28,Cincinnati,OH,39.1413,-84.506,5.799999999999999
1926,2008,433452.0,6154.0,55.0,428.0,1866.0,3805.0,12.0,1419.77,12.69,98.74,430.5,877.84,Cleveland,OH,41.4764,-81.6805,5.799999999999999
1927,2008,751887.0,5854.0,100.0,644.0,1509.0,3601.0,12.0,778.57,13.3,85.65,200.7,478.93,Columbus,OH,39.9862,-82.9855,5.799999999999999
1928,2008,1276214.0,11420.0,170.0,499.0,4285.0,6466.0,12.0,894.83,13.32,39.1,335.76,506.65,Dallas,TX,32.7935,-96.7667,5.799999999999999
1929,2008,592881.0,3359.0,40.0,282.0,2081.0,956.0,12.0,566.56,6.75,47.56,351.0,161.25,Denver,CO,39.762,-104.8758,5.799999999999999
1930,2008,905783.0,17982.0,323.0,334.0,11000.0,6325.0,12.0,1985.24,35.66,36.87,1214.42,698.29,Detroit,MI,42.3834,-83.1024,5.799999999999999
1931,2008,612374.0,2825.0,17.0,181.0,2171.0,456.0,12.0,461.32,2.78,29.56,354.52,74.46,El Paso,TX,31.8476,-106.43,5.799999999999999
1932,2008,701345.0,4627.0,49.0,373.0,2499.0,1706.0,12.0,659.73,6.99,53.18,356.32,243.25,Fort Worth,TX,32.7817,-97.3474,5.799999999999999
1933,2008,475723.0,2782.0,40.0,80.0,1678.0,984.0,12.0,584.79,8.41,16.82,352.73,206.84,Fresno,CA,36.783,-119.7939,5.799999999999999
1934,2008,906349.0,2575.0,18.0,203.0,1426.0,928.0,12.0,284.11,1.99,22.4,157.33,102.39,Honolulu,HI,21.3294,-157.846,5.799999999999999
1935,2008,2238895.0,24779.0,294.0,750.0,13132.0,10603.0,12.0,1106.75,13.13,33.5,586.54,473.58,Houston,TX,29.786,-95.3885,5.799999999999999
1936,2008,808329.0,9735.0,114.0,475.0,5123.0,4023.0,12.0,1204.34,14.1,58.76,633.78,497.69,Indianapolis,IN,39.7771,-86.1458,5.799999999999999
1937,2008,806080.0,8032.0,115.0,262.0,4717.0,2938.0,12.0,996.43,14.27,32.5,585.18,364.48,Jacksonville,FL,30.3322,-81.6749,5.799999999999999
1938,2008,451454.0,6269.0,115.0,248.0,3816.0,2090.0,12.0,1388.62,25.47,54.93,845.27,462.95,Kansas City,MO,39.1238,-94.5541,5.799999999999999
1939,2008,1353175.0,13324.0,120.0,729.0,7543.0,4932.0,12.0,984.65,8.87,53.87,557.43,364.48,Las Vegas,NV,36.2333,-115.2654,5.799999999999999
1940,2008,467055.0,3158.0,40.0,120.0,1511.0,1487.0,12.0,676.15,8.56,25.69,323.52,318.38,Long Beach,CA,33.7977,-118.167,5.799999999999999
1941,2008,3850920.0,26553.0,384.0,949.0,11798.0,13422.0,12.0,689.52,9.97,24.64,306.37,348.54,Los Angeles,CA,34.1141,-118.4068,5.799999999999999
1942,2008,629679.0,4306.0,71.0,220.0,2253.0,1762.0,12.0,683.84,11.28,34.94,357.8,279.83,Louisville,KY,38.1663,-85.6485,5.799999999999999
1943,2008,672046.0,12939.0,138.0,366.0,7647.0,4788.0,12.0,1925.31,20.53,54.46,1137.87,712.45,Memphis,TN,35.1087,-89.9663,5.799999999999999
1944,2008,456821.0,2289.0,16.0,161.0,1456.0,656.0,12.0,501.07,3.5,35.24,318.72,143.6,Mesa,AZ,33.4015,-111.7178,5.799999999999999
1945,2008,427740.0,5709.0,63.0,42.0,3189.0,2415.0,12.0,1334.69,14.73,9.82,745.55,564.6,Miami,FL,25.784,-80.2101,5.799999999999999
1946,2008,602131.0,7404.0,71.0,205.0,3884.0,3244.0,12.0,1229.63,11.79,34.05,645.04,538.75,Milwaukee,WI,43.0642,-87.9675,5.799999999999999
1947,2008,376753.0,4779.0,37.0,367.0,2370.0,2005.0,12.0,1268.47,9.82,97.41,629.06,532.18,Minneapolis,MN,44.9635,-93.2678,5.799999999999999
1948,2008,602181.0,8365.0,76.0,291.0,5621.0,2377.0,12.0,1389.12,12.62,48.32,933.44,394.73,Nashville,TN,36.1715,-86.7842,5.799999999999999
1949,2008,281440.0,2869.0,179.0,65.0,1540.0,1085.0,12.0,1019.4,63.6,23.1,547.19,385.52,New Orleans,LA,30.0687,-89.9288,5.799999999999999
1950,2008,279788.0,2660.0,67.0,51.0,1155.0,1387.0,12.0,950.72,23.95,18.23,412.81,495.73,Newark,NJ,40.7245,-74.1725,5.799999999999999
1951,2008,401587.0,7905.0,115.0,338.0,4129.0,3323.0,12.0,1968.44,28.64,84.17,1028.17,827.47,Oakland,CA,37.7904,-122.2166,5.799999999999999
1952,2008,552452.0,5400.0,57.0,318.0,3501.0,1524.0,12.0,977.46,10.32,57.56,633.72,275.86,Oklahoma City,OK,35.4676,-97.5136,5.799999999999999
1953,2008,437238.0,2648.0,44.0,180.0,1475.0,949.0,12.0,605.62,10.06,41.17,337.34,217.04,Omaha,NE,41.2627,-96.0529,5.799999999999999
1954,2008,229808.0,3829.0,43.0,131.0,2335.0,1320.0,12.0,1666.17,18.71,57.0,1016.07,574.39,Orlando,FL,28.4773,-81.337,5.799999999999999
1955,2008,1441117.0,20771.0,331.0,1038.0,9784.0,9618.0,12.0,1441.31,22.97,72.03,678.92,667.4,Philadelphia,PA,40.0077,-75.1339,5.799999999999999
1956,2008,1585838.0,10465.0,167.0,481.0,4992.0,4825.0,12.0,659.9,10.53,30.33,314.79,304.26,Phoenix,AZ,33.5722,-112.0892,5.799999999999999
1957,2008,309757.0,3358.0,72.0,136.0,1609.0,1541.0,12.0,1084.08,23.24,43.91,519.44,497.49,Pittsburgh,PA,40.4397,-79.9763,5.799999999999999
1958,2008,553023.0,3445.0,26.0,250.0,2037.0,1132.0,12.0,622.94,4.7,45.21,368.34,204.69,Portland,OR,45.5371,-122.65,5.799999999999999
1959,2008,388661.0,2245.0,34.0,95.0,1091.0,1025.0,12.0,577.62,8.75,24.44,280.71,263.73,Raleigh,NC,35.8324,-78.6429,5.799999999999999
1960,2008,467065.0,4660.0,49.0,168.0,2682.0,1761.0,12.0,997.72,10.49,35.97,574.22,377.04,Sacramento,CA,38.5677,-121.4685,5.799999999999999
1961,2008,180514.0,1424.0,12.0,76.0,850.0,486.0,12.0,788.86,6.65,42.1,470.88,269.23,Salt Lake City,UT,40.7776,-111.9311,5.799999999999999
1962,2008,1351244.0,9699.0,116.0,424.0,6416.0,2743.0,12.0,717.78,8.58,31.38,474.82,203.0,San Antonio,TX,29.4632,-98.5238,5.799999999999999
1963,2008,1271655.0,6047.0,55.0,376.0,3597.0,2019.0,12.0,475.52,4.33,29.57,282.86,158.77,San Diego,CA,32.8313,-117.1222,5.799999999999999
1964,2008,798144.0,6744.0,98.0,166.0,2372.0,4108.0,12.0,844.96,12.28,20.8,297.19,514.69,San Francisco,CA,37.7558,-122.4449,5.799999999999999
1965,2008,945197.0,3643.0,31.0,220.0,2268.0,1124.0,12.0,385.42,3.28,23.28,239.95,118.92,San Jose,CA,37.3012,-121.848,5.799999999999999
1966,2008,598077.0,3447.0,29.0,126.0,1680.0,1612.0,12.0,576.35,4.85,21.07,280.9,269.53,Seattle,WA,47.6211,-122.3244,5.799999999999999
1967,2008,356204.0,7383.0,167.0,237.0,4345.0,2634.0,12.0,2072.69,46.88,66.53,1219.81,739.46,St. Louis,MO,38.6359,-90.2451,5.799999999999999
1968,2008,336911.0,2975.0,27.0,83.0,1809.0,1056.0,12.0,883.02,8.01,24.64,536.94,313.44,Tampa,FL,27.9945,-82.4447,5.799999999999999
1969,2008,528917.0,4252.0,65.0,246.0,2490.0,1451.0,12.0,803.91,12.29,46.51,470.77,274.33,Tucson,AZ,32.1541,-110.8787,5.799999999999999
1970,2008,382954.0,4922.0,50.0,252.0,3524.0,1096.0,12.0,1285.27,13.06,65.8,920.21,286.2,Tulsa,OK,36.1283,-95.9042,5.799999999999999
1971,2008,434163.0,1040.0,14.0,73.0,424.0,529.0,12.0,239.54,3.22,16.81,97.66,121.84,Virginia Beach,VA,36.7335,-76.0435,5.799999999999999
1972,2008,591833.0,8135.0,186.0,186.0,3609.0,4154.0,12.0,1374.54,31.43,31.43,609.8,701.89,Washington,DC,38.9047,-77.0163,5.799999999999999
1973,2008,362602.0,3097.0,30.0,282.0,2303.0,482.0,12.0,854.1,8.27,77.77,635.13,132.93,Wichita,KS,37.6895,-97.3443,5.799999999999999
1974,2009,530636.0,4082.0,56.0,326.0,2597.0,1103.0,12.0,769.27,10.55,61.44,489.41,207.86,Albuquerque,NM,35.1054,-106.6465,9.283333333333333
1975,2009,379104.0,2330.0,12.0,152.0,1494.0,672.0,12.0,614.61,3.17,40.09,394.09,177.26,Arlington,TX,32.6998,-97.125,9.283333333333333
1976,2009,552901.0,6359.0,80.0,135.0,3419.0,2725.0,12.0,1150.12,14.47,24.42,618.37,492.85,Atlanta,GA,33.7628,-84.422,9.283333333333333
1977,2009,324014.0,1520.0,19.0,214.0,734.0,553.0,12.0,469.12,5.86,66.05,226.53,170.67,Aurora,CO,39.7083,-104.7237,9.283333333333333
1978,2009,768970.0,4024.0,22.0,265.0,2322.0,1415.0,12.0,523.3,2.86,34.46,301.96,184.01,Austin,TX,30.3005,-97.7522,9.283333333333333
1979,2009,638755.0,9664.0,238.0,158.0,5561.0,3707.0,12.0,1512.94,37.26,24.74,870.6,580.35,Baltimore,MD,39.3051,-76.6144,9.283333333333333
1980,2009,624222.0,6192.0,50.0,269.0,3596.0,2277.0,12.0,991.95,8.01,43.09,576.08,364.77,Boston,MA,42.3188,-71.0852,9.283333333333333
1981,2009,268655.0,3920.0,60.0,141.0,2083.0,1636.0,12.0,1459.12,22.33,52.48,775.34,608.96,Buffalo,NY,42.9018,-78.8487,9.283333333333333
1982,2009,777708.0,5625.0,58.0,303.0,2918.0,2346.0,12.0,723.28,7.46,38.96,375.21,301.66,Charlotte,NC,35.2083,-80.8303,9.283333333333333
1983,2009,2848431.0,33501.0,458.0,1439.0,15727.0,15877.0,12.0,1176.12,16.08,50.52,552.13,557.39,Chicago,IL,41.8375,-87.6866,9.283333333333333
1984,2009,333568.0,3983.0,55.0,241.0,1415.0,2272.0,12.0,1194.06,16.49,72.25,424.2,681.12,Cincinnati,OH,39.1413,-84.506,9.283333333333333
1985,2009,429238.0,5994.0,83.0,380.0,1976.0,3555.0,12.0,1396.43,19.34,88.53,460.35,828.21,Cleveland,OH,41.4764,-81.6805,9.283333333333333
1986,2009,759391.0,5375.0,82.0,599.0,1295.0,3399.0,12.0,707.8,10.8,78.88,170.53,447.6,Columbus,OH,39.9862,-82.9855,9.283333333333333
1987,2009,1290266.0,10221.0,166.0,485.0,4069.0,5501.0,12.0,792.16,12.87,37.59,315.36,426.35,Dallas,TX,32.7935,-96.7667,9.283333333333333
1988,2009,604680.0,3473.0,35.0,341.0,2166.0,931.0,12.0,574.35,5.79,56.39,358.21,153.97,Denver,CO,39.762,-104.8758,9.283333333333333
1989,2009,908441.0,18094.0,363.0,334.0,11390.0,6007.0,12.0,1991.76,39.96,36.77,1253.8,661.24,Detroit,MI,42.3834,-83.1024,9.283333333333333
1990,2009,618812.0,2830.0,12.0,182.0,2184.0,452.0,12.0,457.33,1.94,29.41,352.93,73.04,El Paso,TX,31.8476,-106.43,9.283333333333333
1991,2009,723456.0,4245.0,44.0,379.0,2373.0,1449.0,12.0,586.77,6.08,52.39,328.01,200.29,Fort Worth,TX,32.7817,-97.3474,9.283333333333333
1992,2009,481370.0,2933.0,42.0,86.0,1720.0,1085.0,12.0,609.3,8.73,17.87,357.31,225.4,Fresno,CA,36.783,-119.7939,9.283333333333333
1993,2009,907124.0,2537.0,14.0,243.0,1411.0,869.0,12.0,279.68,1.54,26.79,155.55,95.8,Honolulu,HI,21.3294,-157.846,9.283333333333333
1994,2009,2273771.0,25593.0,287.0,823.0,13116.0,11367.0,12.0,1125.58,12.62,36.2,576.84,499.92,Houston,TX,29.786,-95.3885,9.283333333333333
1995,2009,813471.0,9759.0,99.0,460.0,5271.0,3929.0,12.0,1199.67,12.17,56.55,647.96,482.99,Indianapolis,IN,39.7771,-86.1458,9.283333333333333
1996,2009,810064.0,6772.0,99.0,218.0,4096.0,2359.0,12.0,835.98,12.22,26.91,505.64,291.21,Jacksonville,FL,30.3322,-81.6749,9.283333333333333
1997,2009,484684.0,6303.0,100.0,276.0,3957.0,1970.0,12.0,1300.43,20.63,56.94,816.41,406.45,Kansas City,MO,39.1238,-94.5541,9.283333333333333
1998,2009,1377282.0,13039.0,111.0,698.0,7735.0,4495.0,12.0,946.72,8.06,50.68,561.61,326.37,Las Vegas,NV,36.2333,-115.2654,9.283333333333333
1999,2009,463969.0,3161.0,40.0,131.0,1609.0,1381.0,12.0,681.3,8.62,28.23,346.79,297.65,Long Beach,CA,33.7977,-118.167,9.283333333333333
2000,2009,3848776.0,24070.0,312.0,903.0,10638.0,12217.0,12.0,625.39,8.11,23.46,276.4,317.43,Los Angeles,CA,34.1141,-118.4068,9.283333333333333
2001,2009,631260.0,3769.0,62.0,230.0,1907.0,1570.0,12.0,597.06,9.82,36.44,302.09,248.71,Louisville,KY,38.1663,-85.6485,9.283333333333333
2002,2009,667421.0,12072.0,132.0,387.0,7414.0,4139.0,12.0,1808.75,19.78,57.98,1110.84,620.15,Memphis,TN,35.1087,-89.9663,9.283333333333333
2003,2009,470833.0,2000.0,14.0,123.0,1252.0,611.0,12.0,424.78,2.97,26.12,265.91,129.77,Mesa,AZ,33.4015,-111.7178,9.283333333333333
2004,2009,419205.0,4983.0,59.0,65.0,2765.0,2094.0,12.0,1188.68,14.07,15.51,659.58,499.52,Miami,FL,25.784,-80.2101,9.283333333333333
2005,2009,604673.0,6661.0,72.0,203.0,3209.0,3177.0,12.0,1101.59,11.91,33.57,530.7,525.41,Milwaukee,WI,43.0642,-87.9675,9.283333333333333
2006,2009,382618.0,4242.0,18.0,413.0,2148.0,1663.0,12.0,1108.68,4.7,107.94,561.4,434.64,Minneapolis,MN,44.9635,-93.2678,9.283333333333333
2007,2009,610176.0,6959.0,79.0,259.0,4650.0,1971.0,12.0,1140.49,12.95,42.45,762.08,323.02,Nashville,TN,36.1715,-86.7842,9.283333333333333
